seed,cohort,evaluator,method,client,share,uniform_fallback
4107,D,equal_class,shapley,28,0.1474090156787724,False
4107,D,equal_class,shapley,29,0.22381209773587563,False
4107,D,equal_class,shapley,30,0.3352350390734805,False
4107,D,equal_class,leave_one_out,27,0.17135232413272808,False
4107,D,equal_class,leave_one_out,28,0.0,False
4107,D,equal_class,leave_one_out,29,0.19174000047110976,False
4107,D,equal_class,leave_one_out,30,0.6369076753961622,False
4107,D,equal_class,data_size,27,0.2531986531986532,False
4107,D,equal_class,data_size,28,0.2572390572390572,False
4107,D,equal_class,data_size,29,0.23164983164983166,False
4107,D,equal_class,data_size,30,0.2579124579124579,False
4107,D,equal_subject,shapley,27,0.2856462802418986,False
4107,D,equal_subject,shapley,28,0.15683706433447556,False
4107,D,equal_subject,shapley,29,0.297819210229362,False
4107,D,equal_subject,shapley,30,0.25969744519426385,False
4107,D,equal_subject,leave_one_out,27,0.16535053625189963,False
4107,D,equal_subject,leave_one_out,28,0.0,False
4107,D,equal_subject,leave_one_out,29,0.6553507735963441,False
4107,D,equal_subject,leave_one_out,30,0.17929869015175626,False
4107,D,equal_subject,data_size,27,0.2531986531986532,False
4107,D,equal_subject,data_size,28,0.2572390572390572,False
4107,D,equal_subject,data_size,29,0.23164983164983166,False
4107,D,equal_subject,data_size,30,0.2579124579124579,False
4108,A,sample_frequency,shapley,3,0.2475188163291479,False
4108,A,sample_frequency,shapley,5,0.24609172714506083,False
4108,A,sample_frequency,shapley,6,0.31537744584756355,False
4108,A,sample_frequency,shapley,8,0.19101201067822768,False
4108,A,sample_frequency,leave_one_out,3,0.007511644732591607,False
4108,A,sample_frequency,leave_one_out,5,0.0,False
4108,A,sample_frequency,leave_one_out,6,0.6486971783041471,False
4108,A,sample_frequency,leave_one_out,8,0.3437911769632613,False
4108,A,sample_frequency,data_size,3,0.27301841473178545,False
4108,A,sample_frequency,data_size,5,0.24179343474779824,False
4108,A,sample_frequency,data_size,6,0.2602081665332266,False
4108,A,sample_frequency,data_size,8,0.22497998398718974,False
4108,A,equal_class,shapley,3,0.4025925934462666,False
4108,A,equal_class,shapley,5,0.18321469429341766,False
4108,A,equal_class,shapley,6,0.4141927122603158,False
4108,A,equal_class,shapley,8,0.0,False
4108,A,equal_class,leave_one_out,3,0.47178957476740585,False
4108,A,equal_class,leave_one_out,5,0.0,False
4108,A,equal_class,leave_one_out,6,0.5282104252325941,False
4108,A,equal_class,leave_one_out,8,0.0,False
4108,A,equal_class,data_size,3,0.27301841473178545,False
4108,A,equal_class,data_size,5,0.24179343474779824,False
4108,A,equal_class,data_size,6,0.2602081665332266,False
4108,A,equal_class,data_size,8,0.22497998398718974,False
4108,A,equal_subject,shapley,3,0.2458718036804242,False
4108,A,equal_subject,shapley,5,0.25339354984948975,False
4108,A,equal_subject,shapley,6,0.3205839541979178,False
4108,A,equal_subject,shapley,8,0.18015069227216823,False
4108,A,equal_subject,leave_one_out,3,0.0,False
4108,A,equal_subject,leave_one_out,5,0.0,False
4108,A,equal_subject,leave_one_out,6,0.715971163903098,False
4108,A,equal_subject,leave_one_out,8,0.28402883609690194,False
4108,A,equal_subject,data_size,3,0.27301841473178545,False
4108,A,equal_subject,data_size,5,0.24179343474779824,False
4108,A,equal_subject,data_size,6,0.2602081665332266,False
4108,A,equal_subject,data_size,8,0.22497998398718974,False
4108,B,sample_frequency,shapley,11,0.23053326989913014,False
4108,B,sample_frequency,shapley,14,0.2590535926044253,False
4108,B,sample_frequency,shapley,16,0.1393741541530463,False
4108,B,sample_frequency,shapley,17,0.3710389833433981,False
4108,B,sample_frequency,leave_one_out,11,0.3437192840933897,False
4108,B,sample_frequency,leave_one_out,14,0.18630491064092147,False
4108,B,sample_frequency,leave_one_out,16,0.0,False
4108,B,sample_frequency,leave_one_out,17,0.46997580526568883,False
4108,B,sample_frequency,data_size,11,0.23015294974508377,False
4108,B,sample_frequency,data_size,14,0.23525127458120904,False
4108,B,sample_frequency,data_size,16,0.26656955571740715,False
4108,B,sample_frequency,data_size,17,0.26802621995630005,False
4108,B,equal_class,shapley,11,0.3144598219449476,False
4108,B,equal_class,shapley,14,0.21185961179205962,False
4108,B,equal_class,shapley,16,0.24429830958472148,False
4108,B,equal_class,shapley,17,0.2293822566782714,False
4108,B,equal_class,leave_one_out,11,0.9430828641881115,False
4108,B,equal_class,leave_one_out,14,0.05691713581188856,False
4108,B,equal_class,leave_one_out,16,0.0,False
4108,B,equal_class,leave_one_out,17,0.0,False
4108,B,equal_class,data_size,11,0.23015294974508377,False
4108,B,equal_class,data_size,14,0.23525127458120904,False
4108,B,equal_class,data_size,16,0.26656955571740715,False
4108,B,equal_class,data_size,17,0.26802621995630005,False
4108,B,equal_subject,shapley,11,0.23555250285308293,False
4108,B,equal_subject,shapley,14,0.24905434216175884,False
4108,B,equal_subject,shapley,16,0.1447013874350742,False
4108,B,equal_subject,shapley,17,0.370691767550084,False
4108,B,equal_subject,leave_one_out,11,0.36973793688791995,False
4108,B,equal_subject,leave_one_out,14,0.15453650853781567,False
4108,B,equal_subject,leave_one_out,16,0.0,False
4108,B,equal_subject,leave_one_out,17,0.47572555457426435,False
4108,B,equal_subject,data_size,11,0.23015294974508377,False
4108,B,equal_subject,data_size,14,0.23525127458120904,False
4108,B,equal_subject,data_size,16,0.26656955571740715,False
4108,B,equal_subject,data_size,17,0.26802621995630005,False
4108,C,sample_frequency,shapley,19,0.023172023613444618,False
4108,C,sample_frequency,shapley,22,0.35640726704683756,False
4108,C,sample_frequency,shapley,23,0.29327393051561823,False
4108,C,sample_frequency,shapley,25,0.3271467788240996,False
4108,C,sample_frequency,leave_one_out,19,0.0,False
4108,C,sample_frequency,leave_one_out,22,0.1920140665262747,False
4108,C,sample_frequency,leave_one_out,23,0.3078117476763271,False
4108,C,sample_frequency,leave_one_out,25,0.5001741857973983,False
4108,C,sample_frequency,data_size,19,0.24623803009575923,False
4108,C,sample_frequency,data_size,22,0.21956224350205197,False
4108,C,sample_frequency,data_size,23,0.25444596443228457,False
4108,C,sample_frequency,data_size,25,0.27975376196990426,False
4108,C,equal_class,shapley,19,0.0,False
4108,C,equal_class,shapley,22,0.33765088437038826,False
4108,C,equal_class,shapley,23,0.21858804940348472,False
4108,C,equal_class,shapley,25,0.4437610662261271,False
4108,C,equal_class,leave_one_out,19,0.0,False
4108,C,equal_class,leave_one_out,22,0.1174911494522173,False
4108,C,equal_class,leave_one_out,23,0.07159524882196588,False
4108,C,equal_class,leave_one_out,25,0.8109136017258168,False
4108,C,equal_class,data_size,19,0.24623803009575923,False
4108,C,equal_class,data_size,22,0.21956224350205197,False
4108,C,equal_class,data_size,23,0.25444596443228457,False
4108,C,equal_class,data_size,25,0.27975376196990426,False
4108,C,equal_subject,shapley,19,0.0,False
4108,C,equal_subject,shapley,22,0.35694291332142997,False
4108,C,equal_subject,shapley,23,0.3019295224516476,False
4108,C,equal_subject,shapley,25,0.3411275642269224,False
4108,C,equal_subject,leave_one_out,19,0.0,False
4108,C,equal_subject,leave_one_out,22,0.17524574933833595,False
4108,C,equal_subject,leave_one_out,23,0.31330657034632226,False
4108,C,equal_subject,leave_one_out,25,0.5114476803153418,False
4108,C,equal_subject,data_size,19,0.24623803009575923,False
4108,C,equal_subject,data_size,22,0.21956224350205197,False
4108,C,equal_subject,data_size,23,0.25444596443228457,False
4108,C,equal_subject,data_size,25,0.27975376196990426,False
4108,D,sample_frequency,shapley,27,0.2693503955949823,False
4108,D,sample_frequency,shapley,28,0.203029643280434,False
4108,D,sample_frequency,shapley,29,0.2300092576050745,False
4108,D,sample_frequency,shapley,30,0.29761070351950925,False
4108,D,sample_frequency,leave_one_out,27,0.24611678605799656,False
4108,D,sample_frequency,leave_one_out,28,0.0,False
4108,D,sample_frequency,leave_one_out,29,0.07549433154209836,False
4108,D,sample_frequency,leave_one_out,30,0.678388882399905,False
4108,D,sample_frequency,data_size,27,0.2531986531986532,False
4108,D,sample_frequency,data_size,28,0.2572390572390572,False
4108,D,sample_frequency,data_size,29,0.23164983164983166,False
4108,D,sample_frequency,data_size,30,0.2579124579124579,False
4108,D,equal_class,shapley,27,0.29192622701543514,False
4108,D,equal_class,shapley,28,0.11006942547999723,False
4108,D,equal_class,shapley,29,0.315605312078179,False
4108,D,equal_class,shapley,30,0.28239903542638867,False
4108,D,equal_class,leave_one_out,27,0.24484500351824248,False
4108,D,equal_class,leave_one_out,28,0.0,False
4108,D,equal_class,leave_one_out,29,0.5660546794093639,False
4108,D,equal_class,leave_one_out,30,0.1891003170723936,False
4108,D,equal_class,data_size,27,0.2531986531986532,False
4108,D,equal_class,data_size,28,0.2572390572390572,False
4108,D,equal_class,data_size,29,0.23164983164983166,False
4108,D,equal_class,data_size,30,0.2579124579124579,False
4108,D,equal_subject,shapley,27,0.2652311432119322,False
4108,D,equal_subject,shapley,28,0.20303675991128095,False
4108,D,equal_subject,shapley,29,0.2380208454517305,False
4108,D,equal_subject,shapley,30,0.29371125142505633,False
4108,D,equal_subject,leave_one_out,27,0.18480500798085567,False
4108,D,equal_subject,leave_one_out,28,0.0,False
4108,D,equal_subject,leave_one_out,29,0.19343117678565108,False
4108,D,equal_subject,leave_one_out,30,0.6217638152334932,False
4108,D,equal_subject,data_size,27,0.2531986531986532,False
4108,D,equal_subject,data_size,28,0.2572390572390572,False
4108,D,equal_subject,data_size,29,0.23164983164983166,False
4108,D,equal_subject,data_size,30,0.2579124579124579,False
4109,A,sample_frequency,shapley,3,0.23730320494742108,False
4109,A,sample_frequency,shapley,5,0.09064975188512217,False
4109,A,sample_frequency,shapley,6,0.26742530078856735,False
4109,A,sample_frequency,shapley,8,0.4046217423788895,False
4109,A,sample_frequency,leave_one_out,3,0.0,False
4109,A,sample_frequency,leave_one_out,5,0.0,False
4109,A,sample_frequency,leave_one_out,6,0.040458232140040615,False
4109,A,sample_frequency,leave_one_out,8,0.9595417678599594,False
4109,A,sample_frequency,data_size,3,0.27301841473178545,False
4109,A,sample_frequency,data_size,5,0.24179343474779824,False
4109,A,sample_frequency,data_size,6,0.2602081665332266,False
4109,A,sample_frequency,data_size,8,0.22497998398718974,False
4109,A,equal_class,shapley,3,0.31949440356855374,False
4109,A,equal_class,shapley,5,0.0,False
4109,A,equal_class,shapley,6,0.39195692305465757,False
4109,A,equal_class,shapley,8,0.2885486733767887,False
4109,A,equal_class,leave_one_out,3,0.10684373838796057,False
4109,A,equal_class,leave_one_out,5,0.0,False
4109,A,equal_class,leave_one_out,6,0.3985032013982184,False
4109,A,equal_class,leave_one_out,8,0.49465306021382105,False
4109,A,equal_class,data_size,3,0.27301841473178545,False
4109,A,equal_class,data_size,5,0.24179343474779824,False
4109,A,equal_class,data_size,6,0.2602081665332266,False
4109,A,equal_class,data_size,8,0.22497998398718974,False
4109,A,equal_subject,shapley,3,0.2351965655225499,False
4109,A,equal_subject,shapley,5,0.08886415722364839,False
4109,A,equal_subject,shapley,6,0.26838097632610575,False
4109,A,equal_subject,shapley,8,0.407558300927696,False
4109,A,equal_subject,leave_one_out,3,0.0,False
4109,A,equal_subject,leave_one_out,5,0.0,False
4109,A,equal_subject,leave_one_out,6,0.04319420057635867,False
4109,A,equal_subject,leave_one_out,8,0.9568057994236413,False
4109,A,equal_subject,data_size,3,0.27301841473178545,False
4109,A,equal_subject,data_size,5,0.24179343474779824,False
4109,A,equal_subject,data_size,6,0.2602081665332266,False
4109,A,equal_subject,data_size,8,0.22497998398718974,False
4109,B,sample_frequency,shapley,11,0.450194281776735,False
4109,B,sample_frequency,shapley,14,0.0,False
4109,B,sample_frequency,shapley,16,0.06570314544209922,False
4109,B,sample_frequency,shapley,17,0.48410257278116575,False
4109,B,sample_frequency,leave_one_out,11,0.5803026320616476,False
4109,B,sample_frequency,leave_one_out,14,0.0,False
4109,B,sample_frequency,leave_one_out,16,0.0,False
4109,B,sample_frequency,leave_one_out,17,0.41969736793835244,False
4109,B,sample_frequency,data_size,11,0.23015294974508377,False
4109,B,sample_frequency,data_size,14,0.23525127458120904,False
4109,B,sample_frequency,data_size,16,0.26656955571740715,False
4109,B,sample_frequency,data_size,17,0.26802621995630005,False
4109,B,equal_class,shapley,11,0.4304309149584921,False
4109,B,equal_class,shapley,14,0.0,False
4109,B,equal_class,shapley,16,0.16778626374025937,False
4109,B,equal_class,shapley,17,0.4017828213012485,False
4109,B,equal_class,leave_one_out,11,0.7173568454182296,False
4109,B,equal_class,leave_one_out,14,0.0,False
4109,B,equal_class,leave_one_out,16,0.0,False
4109,B,equal_class,leave_one_out,17,0.2826431545817704,False
4109,B,equal_class,data_size,11,0.23015294974508377,False
4109,B,equal_class,data_size,14,0.23525127458120904,False
4109,B,equal_class,data_size,16,0.26656955571740715,False
4109,B,equal_class,data_size,17,0.26802621995630005,False
4109,B,equal_subject,shapley,11,0.4476346314703407,False
4109,B,equal_subject,shapley,14,0.0,False
4109,B,equal_subject,shapley,16,0.07080141238329511,False
4109,B,equal_subject,shapley,17,0.48156395614636416,False
4109,B,equal_subject,leave_one_out,11,0.5806835063668061,False
4109,B,equal_subject,leave_one_out,14,0.0,False
4109,B,equal_subject,leave_one_out,16,0.0,False
4109,B,equal_subject,leave_one_out,17,0.41931649363319395,False
4109,B,equal_subject,data_size,11,0.23015294974508377,False
4109,B,equal_subject,data_size,14,0.23525127458120904,False
4109,B,equal_subject,data_size,16,0.26656955571740715,False
4109,B,equal_subject,data_size,17,0.26802621995630005,False
4109,C,sample_frequency,shapley,19,0.16772197066976485,False
4109,C,sample_frequency,shapley,22,0.3529618346811978,False
4109,C,sample_frequency,shapley,23,0.2709187922200784,False
4109,C,sample_frequency,shapley,25,0.2083974024289589,False
4109,C,sample_frequency,leave_one_out,19,0.2923692684568614,False
4109,C,sample_frequency,leave_one_out,22,0.42063201340502615,False
4109,C,sample_frequency,leave_one_out,23,0.2869987181381124,False
4109,C,sample_frequency,leave_one_out,25,0.0,False
4109,C,sample_frequency,data_size,19,0.24623803009575923,False
4109,C,sample_frequency,data_size,22,0.21956224350205197,False
4109,C,sample_frequency,data_size,23,0.25444596443228457,False
4109,C,sample_frequency,data_size,25,0.27975376196990426,False
4109,C,equal_class,shapley,19,0.13740778504633708,False
4109,C,equal_class,shapley,22,0.2685315958604706,False
4109,C,equal_class,shapley,23,0.3711659322515312,False
4109,C,equal_class,shapley,25,0.22289468684166114,False
4109,C,equal_class,leave_one_out,19,0.07957368531695048,False
4109,C,equal_class,leave_one_out,22,0.022601589176365462,False
4109,C,equal_class,leave_one_out,23,0.897824725506684,False
4109,C,equal_class,leave_one_out,25,0.0,False
4109,C,equal_class,data_size,19,0.24623803009575923,False
4109,C,equal_class,data_size,22,0.21956224350205197,False
4109,C,equal_class,data_size,23,0.25444596443228457,False
4109,C,equal_class,data_size,25,0.27975376196990426,False
4109,C,equal_subject,shapley,19,0.1584912893456688,False
4109,C,equal_subject,shapley,22,0.3514005290886626,False
4109,C,equal_subject,shapley,23,0.28190326463562443,False
4109,C,equal_subject,shapley,25,0.2082049169300442,False
4109,C,equal_subject,leave_one_out,19,0.23266333618100563,False
4109,C,equal_subject,leave_one_out,22,0.4160653406584662,False
4109,C,equal_subject,leave_one_out,23,0.3512713231605282,False
4109,C,equal_subject,leave_one_out,25,0.0,False
4109,C,equal_subject,data_size,19,0.24623803009575923,False
4109,C,equal_subject,data_size,22,0.21956224350205197,False
4109,C,equal_subject,data_size,23,0.25444596443228457,False
4109,C,equal_subject,data_size,25,0.27975376196990426,False
4109,D,sample_frequency,shapley,27,0.20126603722828615,False
4109,D,sample_frequency,shapley,28,0.06815914986976793,False
4109,D,sample_frequency,shapley,29,0.2852081078785653,False
4109,D,sample_frequency,shapley,30,0.4453667050233806,False
4109,D,sample_frequency,leave_one_out,27,0.0,False
4109,D,sample_frequency,leave_one_out,28,0.0,False
4109,D,sample_frequency,leave_one_out,29,0.11115051625440138,False
4109,D,sample_frequency,leave_one_out,30,0.8888494837455986,False
4109,D,sample_frequency,data_size,27,0.2531986531986532,False
4109,D,sample_frequency,data_size,28,0.2572390572390572,False
4109,D,sample_frequency,data_size,29,0.23164983164983166,False
4109,D,sample_frequency,data_size,30,0.2579124579124579,False
4109,D,equal_class,shapley,27,0.3026185625225697,False
4109,D,equal_class,shapley,28,0.10703502085821422,False
4109,D,equal_class,shapley,29,0.31117814157827023,False
4109,D,equal_class,shapley,30,0.2791682750409458,False
4109,D,equal_class,leave_one_out,27,0.23099078321810887,False
4109,D,equal_class,leave_one_out,28,0.0,False
4109,D,equal_class,leave_one_out,29,0.2599936621349962,False
4109,D,equal_class,leave_one_out,30,0.509015554646895,False
4109,D,equal_class,data_size,27,0.2531986531986532,False
4109,D,equal_class,data_size,28,0.2572390572390572,False
4109,D,equal_class,data_size,29,0.23164983164983166,False
4109,D,equal_class,data_size,30,0.2579124579124579,False
4109,D,equal_subject,shapley,27,0.1967441430803053,False
4109,D,equal_subject,shapley,28,0.0679527436456338,False
4109,D,equal_subject,shapley,29,0.28759300308929997,False
4109,D,equal_subject,shapley,30,0.4477101101847609,False
4109,D,equal_subject,leave_one_out,27,0.0,False
4109,D,equal_subject,leave_one_out,28,0.0,False
4109,D,equal_subject,leave_one_out,29,0.1164755702201065,False
4109,D,equal_subject,leave_one_out,30,0.8835244297798935,False
4109,D,equal_subject,data_size,27,0.2531986531986532,False
4109,D,equal_subject,data_size,28,0.2572390572390572,False
4109,D,equal_subject,data_size,29,0.23164983164983166,False
4109,D,equal_subject,data_size,30,0.2579124579124579,False
4110,A,sample_frequency,shapley,3,0.2613015032228035,False
4110,A,sample_frequency,shapley,5,0.15709691743146564,False
4110,A,sample_frequency,shapley,6,0.44251739738794765,False
4110,A,sample_frequency,shapley,8,0.13908418195778327,False
4110,A,sample_frequency,leave_one_out,3,0.0,False
4110,A,sample_frequency,leave_one_out,5,0.0,False
4110,A,sample_frequency,leave_one_out,6,0.40446395377523814,False
4110,A,sample_frequency,leave_one_out,8,0.5955360462247619,False
4110,A,sample_frequency,data_size,3,0.27301841473178545,False
4110,A,sample_frequency,data_size,5,0.24179343474779824,False
4110,A,sample_frequency,data_size,6,0.2602081665332266,False
4110,A,sample_frequency,data_size,8,0.22497998398718974,False
4110,A,equal_class,shapley,3,0.20773998627748033,False
4110,A,equal_class,shapley,5,0.0782532567837916,False
4110,A,equal_class,shapley,6,0.4912630818480804,False
4110,A,equal_class,shapley,8,0.2227436750906477,False
4110,A,equal_class,leave_one_out,3,0.0,False
4110,A,equal_class,leave_one_out,5,0.0,False
4110,A,equal_class,leave_one_out,6,0.344102587944248,False
4110,A,equal_class,leave_one_out,8,0.655897412055752,False
4110,A,equal_class,data_size,3,0.27301841473178545,False
4110,A,equal_class,data_size,5,0.24179343474779824,False
4110,A,equal_class,data_size,6,0.2602081665332266,False
4110,A,equal_class,data_size,8,0.22497998398718974,False
4110,A,equal_subject,shapley,3,0.2534167556390529,False
4110,A,equal_subject,shapley,5,0.14792844716237866,False
4110,A,equal_subject,shapley,6,0.4515378254754594,False
4110,A,equal_subject,shapley,8,0.14711697172310917,False
4110,A,equal_subject,leave_one_out,3,0.0,False
4110,A,equal_subject,leave_one_out,5,0.0,False
4110,A,equal_subject,leave_one_out,6,0.40184940658003543,False
4110,A,equal_subject,leave_one_out,8,0.5981505934199646,False
4110,A,equal_subject,data_size,3,0.27301841473178545,False
4110,A,equal_subject,data_size,5,0.24179343474779824,False
4110,A,equal_subject,data_size,6,0.2602081665332266,False
4110,A,equal_subject,data_size,8,0.22497998398718974,False
4110,B,sample_frequency,shapley,11,0.533240422829627,False
4110,B,sample_frequency,shapley,14,0.0,False
4110,B,sample_frequency,shapley,16,0.0,False
4110,B,sample_frequency,shapley,17,0.4667595771703731,False
4110,B,sample_frequency,leave_one_out,11,0.5455480425062671,False
4110,B,sample_frequency,leave_one_out,14,0.0,False
4110,B,sample_frequency,leave_one_out,16,0.0,False
4110,B,sample_frequency,leave_one_out,17,0.4544519574937329,False
4110,B,sample_frequency,data_size,11,0.23015294974508377,False
4110,B,sample_frequency,data_size,14,0.23525127458120904,False
4110,B,sample_frequency,data_size,16,0.26656955571740715,False
4110,B,sample_frequency,data_size,17,0.26802621995630005,False
4110,B,equal_class,shapley,11,0.5793009610546715,False
4110,B,equal_class,shapley,14,0.0,False
4110,B,equal_class,shapley,16,0.025526617436249628,False
4110,B,equal_class,shapley,17,0.3951724215090789,False
4110,B,equal_class,leave_one_out,11,0.6312989584444204,False
4110,B,equal_class,leave_one_out,14,0.0,False
4110,B,equal_class,leave_one_out,16,0.0,False
4110,B,equal_class,leave_one_out,17,0.36870104155557953,False
4110,B,equal_class,data_size,11,0.23015294974508377,False
4110,B,equal_class,data_size,14,0.23525127458120904,False
4110,B,equal_class,data_size,16,0.26656955571740715,False
4110,B,equal_class,data_size,17,0.26802621995630005,False
4110,B,equal_subject,shapley,11,0.5349005528572003,False
4110,B,equal_subject,shapley,14,0.0,False
4110,B,equal_subject,shapley,16,0.0,False
4110,B,equal_subject,shapley,17,0.4650994471427997,False
4110,B,equal_subject,leave_one_out,11,0.5485600390398625,False
4110,B,equal_subject,leave_one_out,14,0.0,False
4110,B,equal_subject,leave_one_out,16,0.0,False
4110,B,equal_subject,leave_one_out,17,0.4514399609601375,False
4110,B,equal_subject,data_size,11,0.23015294974508377,False
4110,B,equal_subject,data_size,14,0.23525127458120904,False
4110,B,equal_subject,data_size,16,0.26656955571740715,False
4110,B,equal_subject,data_size,17,0.26802621995630005,False
4110,C,sample_frequency,shapley,19,0.24695293201029325,False
4110,C,sample_frequency,shapley,22,0.40644731720993743,False
4110,C,sample_frequency,shapley,23,0.0,False
4110,C,sample_frequency,shapley,25,0.3465997507797693,False
4110,C,sample_frequency,leave_one_out,19,0.14196367583269542,False
4110,C,sample_frequency,leave_one_out,22,0.38370506954761796,False
4110,C,sample_frequency,leave_one_out,23,0.0,False
4110,C,sample_frequency,leave_one_out,25,0.4743312546196866,False
4110,C,sample_frequency,data_size,19,0.24623803009575923,False
4110,C,sample_frequency,data_size,22,0.21956224350205197,False
4110,C,sample_frequency,data_size,23,0.25444596443228457,False
4110,C,sample_frequency,data_size,25,0.27975376196990426,False
4110,C,equal_class,shapley,19,0.38289135388162093,False
4110,C,equal_class,shapley,22,0.34723755024921543,False
4110,C,equal_class,shapley,23,0.01554089520215516,False
4110,C,equal_class,shapley,25,0.25433020066700845,False
4110,C,equal_class,leave_one_out,19,0.46026283880605845,False
4110,C,equal_class,leave_one_out,22,0.273300963797298,False
4110,C,equal_class,leave_one_out,23,0.0,False
4110,C,equal_class,leave_one_out,25,0.2664361973966436,False
4110,C,equal_class,data_size,19,0.24623803009575923,False
4110,C,equal_class,data_size,22,0.21956224350205197,False
4110,C,equal_class,data_size,23,0.25444596443228457,False
4110,C,equal_class,data_size,25,0.27975376196990426,False
4110,C,equal_subject,shapley,19,0.24031342221067314,False
4110,C,equal_subject,shapley,22,0.40482157542187747,False
4110,C,equal_subject,shapley,23,0.0,False
4110,C,equal_subject,shapley,25,0.3548650023674493,False
4110,C,equal_subject,leave_one_out,19,0.12299354928297697,False
4110,C,equal_subject,leave_one_out,22,0.3796183298673663,False
4110,C,equal_subject,leave_one_out,23,0.0,False
4110,C,equal_subject,leave_one_out,25,0.4973881208496567,False
4110,C,equal_subject,data_size,19,0.24623803009575923,False
4110,C,equal_subject,data_size,22,0.21956224350205197,False
4110,C,equal_subject,data_size,23,0.25444596443228457,False
4110,C,equal_subject,data_size,25,0.27975376196990426,False
4110,D,sample_frequency,shapley,27,0.22603361248152828,False
4110,D,sample_frequency,shapley,28,0.18731580116221608,False
4110,D,sample_frequency,shapley,29,0.26999402327310235,False
4110,D,sample_frequency,shapley,30,0.3166565630831534,False
4110,D,sample_frequency,leave_one_out,27,0.0,False
4110,D,sample_frequency,leave_one_out,28,0.0,False
4110,D,sample_frequency,leave_one_out,29,0.19759388440577355,False
4110,D,sample_frequency,leave_one_out,30,0.8024061155942265,False
4110,D,sample_frequency,data_size,27,0.2531986531986532,False
4110,D,sample_frequency,data_size,28,0.2572390572390572,False
4110,D,sample_frequency,data_size,29,0.23164983164983166,False
4110,D,sample_frequency,data_size,30,0.2579124579124579,False
4110,D,equal_class,shapley,27,0.2951676834500291,False
4110,D,equal_class,shapley,28,0.23134762340599407,False
4110,D,equal_class,shapley,29,0.23619905560447513,False
4110,D,equal_class,shapley,30,0.23728563753950183,False
4110,D,equal_class,leave_one_out,27,0.6405793015201761,False
4110,D,equal_class,leave_one_out,28,0.07806023632543053,False
4110,D,equal_class,leave_one_out,29,0.0,False
4110,D,equal_class,leave_one_out,30,0.2813604621543934,False
4110,D,equal_class,data_size,27,0.2531986531986532,False
4110,D,equal_class,data_size,28,0.2572390572390572,False
4110,D,equal_class,data_size,29,0.23164983164983166,False
4110,D,equal_class,data_size,30,0.2579124579124579,False
4110,D,equal_subject,shapley,27,0.2277930885832318,False
4110,D,equal_subject,shapley,28,0.1831653465611948,False
4110,D,equal_subject,shapley,29,0.277274495143102,False
4110,D,equal_subject,shapley,30,0.31176706971247137,False
4110,D,equal_subject,leave_one_out,27,0.0,False
4110,D,equal_subject,leave_one_out,28,0.0,False
4110,D,equal_subject,leave_one_out,29,0.24695929980496006,False
4110,D,equal_subject,leave_one_out,30,0.7530407001950399,False
4110,D,equal_subject,data_size,27,0.2531986531986532,False
4110,D,equal_subject,data_size,28,0.2572390572390572,False
4110,D,equal_subject,data_size,29,0.23164983164983166,False
4110,D,equal_subject,data_size,30,0.2579124579124579,False
